order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer,num_past_orders,days_since_last_order,order_frequency_90d
1887,05/04/2024,Salem,1970,Home Catering,Self Delivery,14.67,69.45,62,3.4,0,2,78,1
1888,10/24/2024,Lowell,1852,Home Catering,Self Delivery,4.31,78.3,50,4.9,1,3,7,3
1889,01/21/2024,Cambridge,2139,Home Catering,Self Delivery,2.08,106.94,49,3.0,1,5,53,0
1890,03/09/2024,Nashua,3060,Home Catering,Pickup,7.13,51.16,54,3.8,1,5,59,0
1891,02/21/2024,Boston,2118,Home Catering,Pickup,7.91,145.03,58,3.2,1,3,50,2
1892,07/11/2024,Boston,2118,Home Catering,Self Delivery,10.52,44.22,31,4.5,0,4,58,1
1893,03/21/2024,Springfield,1103,Home Catering,Self Delivery,10.33,39.46,31,3.5,1,4,52,4
1894,01/09/2024,Cambridge,2139,Home Catering,Self Delivery,8.53,71.78,74,4.4,0,3,59,0
1895,09/06/2024,Worcester,1608,Home Catering,Self Delivery,8.01,145.76,25,4.1,0,2,52,0
1896,02/11/2024,Cambridge,2139,Home Catering,Self Delivery,4.18,71.88,33,3.1,1,3,41,2
1897,01/04/2024,Providence,2903,Home Catering,Pickup,9.61,47.76,22,4.0,1,3,27,4
1898,01/04/2024,Providence,2903,Home Catering,Self Delivery,2.97,171.72,49,3.9,1,5,60,3
1899,04/01/2024,Portland,4101,Home Catering,Pickup,4.5,112.78,41,4.9,1,3,37,2
1900,02/15/2024,Nashua,3060,Home Catering,Pickup,3.6,94.9,54,3.8,0,2,71,1
1901,05/25/2024,Nashua,3060,Home Catering,Self Delivery,9.12,96.42,36,3.8,0,4,50,2
1902,08/01/2024,Springfield,1103,Home Catering,Self Delivery,3.18,62.16,33,3.2,0,4,49,0
1903,08/31/2024,Concord,3301,Home Catering,Self Delivery,6.14,67.68,73,4.2,0,1,67,1
1904,03/05/2024,Manchester,3103,Home Catering,Self Delivery,11.24,75.17,83,4.7,1,5,45,0
1905,04/15/2024,Worcester,1608,Home Catering,Self Delivery,3.04,79.6,73,5.0,1,2,67,1
1906,03/14/2024,Portland,4101,Home Catering,Self Delivery,8.16,38.64,79,3.9,0,1,64,0
1907,05/18/2024,Manchester,3103,Home Catering,Self Delivery,5.92,100.33,44,3.1,0,2,28,4
1908,09/24/2024,Cambridge,2139,Home Catering,Self Delivery,9.28,79.74,71,3.1,0,5,65,1
1909,08/18/2024,Manchester,3103,Home Catering,Pickup,12.94,87.79,89,3.8,0,4,45,5
1910,07/29/2024,Cambridge,2139,Home Catering,Self Delivery,7.77,156.99,27,3.0,1,5,78,1
1911,05/02/2024,Providence,2903,Home Catering,Self Delivery,5.66,39.99,35,4.1,0,4,79,0
1912,03/30/2024,Cambridge,2139,Home Catering,Self Delivery,3.11,68.01,46,4.0,1,1,64,1
1913,01/20/2024,Boston,2118,Home Catering,Self Delivery,11.85,180.47,61,4.4,0,2,32,1
1914,04/02/2024,Lowell,1852,Home Catering,Pickup,12.23,190.5,49,3.2,0,1,108,0
1915,09/12/2024,Providence,2903,Home Catering,Self Delivery,11.02,110.51,25,3.9,1,4,21,2
1916,02/15/2024,Boston,2118,Home Catering,Pickup,14.67,142.48,89,4.2,1,2,68,2
1917,06/03/2024,Nashua,3060,Home Catering,Self Delivery,3.21,59.18,26,3.2,1,2,53,3
1918,06/27/2024,Cambridge,2139,Home Catering,Pickup,14.36,65.94,51,3.7,0,3,36,0
1919,08/02/2024,Boston,2118,Home Catering,Pickup,4.19,141.06,56,3.5,1,4,52,1
1920,01/03/2024,Providence,2903,Home Catering,Self Delivery,2.22,192.86,56,3.2,0,2,48,2
1921,10/12/2024,Springfield,1103,Home Catering,Self Delivery,4.79,109.34,35,4.6,0,3,86,0
1922,04/30/2024,Worcester,1608,Home Catering,Self Delivery,1.6,180.32,39,4.7,1,4,45,0
1923,04/08/2024,Providence,2903,Home Catering,Self Delivery,11.72,158.78,40,3.9,1,2,34,4
1924,03/01/2024,Providence,2903,Home Catering,Self Delivery,12.3,130.73,31,3.8,0,3,8,1
1925,09/28/2024,Manchester,3103,Home Catering,Self Delivery,1.88,92.43,62,3.6,1,2,84,2
1926,02/18/2024,Providence,2903,Home Catering,Pickup,6.1,62.22,47,3.7,1,5,28,2
1927,07/04/2024,Springfield,1103,Home Catering,Self Delivery,6.71,69.43,21,4.4,1,7,61,1
1928,10/03/2024,Portland,4101,Home Catering,Self Delivery,3.45,108.7,82,3.9,0,4,52,1
1929,09/16/2024,Worcester,1608,Home Catering,Pickup,1.71,65.94,35,4.5,1,2,48,2
1930,04/22/2024,Springfield,1103,Home Catering,Self Delivery,8.8,31.27,63,4.9,0,0,71,1
1931,08/25/2024,Springfield,1103,Home Catering,Self Delivery,14.5,145.63,78,3.5,0,3,78,3
1932,04/16/2024,Cambridge,2139,Home Catering,Pickup,14.87,31.92,27,4.3,0,3,60,1
1933,05/21/2024,Manchester,3103,Home Catering,Self Delivery,6.35,40.53,84,4.3,0,2,73,0
1934,01/28/2024,Lowell,1852,Home Catering,Self Delivery,8.19,111.1,73,4.7,0,1,56,2
1935,04/09/2024,Manchester,3103,Home Catering,Self Delivery,10.57,102.64,75,4.3,0,7,75,1
1936,02/27/2024,Salem,1970,Home Catering,Self Delivery,11.72,80.33,76,4.4,0,4,45,1
1937,03/17/2024,Salem,1970,Home Catering,Self Delivery,3.36,162.09,42,3.6,1,7,71,2
1938,08/30/2024,Manchester,3103,Home Catering,Self Delivery,8.03,97.59,68,3.1,0,4,72,2
1939,09/11/2024,Salem,1970,Home Catering,Self Delivery,3.02,109.07,89,3.6,0,2,71,2
1940,03/31/2024,Manchester,3103,Home Catering,Self Delivery,1.83,94.44,89,3.2,0,2,41,1
1941,03/22/2024,Worcester,1608,Home Catering,Self Delivery,1.35,155.71,48,3.8,1,4,41,3
1942,01/23/2024,Springfield,1103,Home Catering,Self Delivery,8.43,89.95,50,4.8,1,2,64,0
1943,01/28/2024,Springfield,1103,Home Catering,Self Delivery,7.82,154.4,63,4.5,1,5,32,0
1944,07/05/2024,Salem,1970,Home Catering,Pickup,5.51,102.71,42,4.3,0,4,86,1
1945,05/25/2024,Portland,4101,Home Catering,Self Delivery,14.7,140.36,52,4.7,1,0,59,0
1946,04/17/2024,Worcester,1608,Home Catering,Self Delivery,13.87,31.39,43,4.5,0,0,60,1
1947,08/10/2024,Salem,1970,Home Catering,Pickup,14.65,162.06,73,3.3,1,4,38,2
1948,05/08/2024,Worcester,1608,Home Catering,Pickup,5.41,71.58,71,3.9,0,2,23,2
1949,06/20/2024,Concord,3301,Home Catering,Self Delivery,8.64,100.86,40,3.4,0,2,47,0
1950,08/20/2024,Concord,3301,Home Catering,Self Delivery,13.46,199.78,51,4.3,1,5,49,3
1951,01/23/2024,Worcester,1608,Home Catering,Self Delivery,8.45,183.11,86,3.0,0,3,63,2
1952,02/23/2024,Portland,4101,Home Catering,Self Delivery,8.36,93.95,83,5.0,1,4,43,4
1953,01/27/2024,Portland,4101,Home Catering,Pickup,1.18,58.68,87,3.8,0,0,66,0
1954,10/02/2024,Providence,2903,Home Catering,Self Delivery,2.8,168.86,29,5.0,1,2,43,2
1955,03/31/2024,Portland,4101,Home Catering,Self Delivery,10.86,154.75,71,3.7,0,3,64,1
1956,03/21/2024,Lowell,1852,Home Catering,Self Delivery,10.2,136.12,87,4.1,0,3,79,2
1957,01/15/2024,Boston,2118,Home Catering,Self Delivery,4.97,70.21,51,3.5,0,2,69,1
1958,09/05/2024,Providence,2903,Home Catering,Self Delivery,12.26,123.79,42,4.9,1,3,66,2
1959,09/20/2024,Providence,2903,Home Catering,Self Delivery,6.2,107.88,85,3.3,0,2,65,0
1960,02/29/2024,Springfield,1103,Home Catering,Self Delivery,6.47,37.7,46,4.4,0,2,29,0
1961,02/06/2024,Nashua,3060,Home Catering,Self Delivery,14.44,194.61,78,4.4,1,4,29,2
1962,04/30/2024,Manchester,3103,Home Catering,Self Delivery,3.34,49.24,43,4.7,1,4,69,0
1963,08/15/2024,Manchester,3103,Home Catering,Self Delivery,7.03,146.97,81,3.9,0,1,59,0
1964,10/23/2024,Lowell,1852,Home Catering,Pickup,11.73,55.87,63,3.3,0,4,58,2
1965,06/15/2024,Portland,4101,Home Catering,Self Delivery,14.46,75.04,70,4.0,0,1,88,1
1966,08/02/2024,Providence,2903,Home Catering,Self Delivery,8.91,108.98,64,3.7,1,5,39,7
1967,04/11/2024,Providence,2903,Home Catering,Self Delivery,2.05,189.79,80,3.5,0,1,85,0
1968,06/15/2024,Concord,3301,Home Catering,Pickup,5.25,80.12,76,3.7,1,4,51,2
1969,04/27/2024,Nashua,3060,Home Catering,Self Delivery,10.35,180.8,48,4.1,1,3,38,1
1970,02/26/2024,Lowell,1852,Home Catering,Self Delivery,10.92,187.48,21,3.8,0,2,58,0
1971,06/15/2024,Lowell,1852,Home Catering,Self Delivery,4.5,180.95,44,3.7,1,2,28,3
1972,04/26/2024,Salem,1970,Home Catering,Self Delivery,11.06,119.97,69,4.9,0,1,86,1
1973,02/20/2024,Portland,4101,Home Catering,Pickup,9.24,119.94,51,4.6,1,2,75,0
1974,05/01/2024,Boston,2118,Home Catering,Pickup,14.47,87.3,42,4.8,0,1,65,1
1975,07/30/2024,Springfield,1103,Home Catering,Self Delivery,2.97,62.17,21,3.4,0,3,84,0
1976,04/12/2024,Worcester,1608,Home Catering,Pickup,13.08,122.64,45,4.1,0,1,14,1
1977,07/11/2024,Springfield,1103,Home Catering,Self Delivery,13.11,159.43,59,3.7,0,1,71,0
1978,04/22/2024,Concord,3301,Home Catering,Pickup,5.28,46.79,78,3.9,0,2,33,0
1979,02/07/2024,Manchester,3103,Home Catering,Pickup,5.79,31.27,66,4.6,0,5,54,1
1980,08/29/2024,Nashua,3060,Home Catering,Self Delivery,9.01,135.68,25,3.0,0,6,53,0
1981,10/26/2024,Boston,2118,Home Catering,Self Delivery,11.2,88.61,43,4.0,0,2,63,2
1982,09/05/2024,Manchester,3103,Home Catering,Self Delivery,8.79,134.8,32,3.9,0,3,59,1
1983,01/28/2024,Cambridge,2139,Home Catering,Pickup,11.43,95.73,34,4.3,1,5,81,1
1984,08/11/2024,Portland,4101,Home Catering,Self Delivery,8.53,150.34,64,5.0,1,5,27,4
1985,03/15/2024,Manchester,3103,Home Catering,Self Delivery,4.04,70.79,69,3.5,0,0,69,1
1986,04/20/2024,Springfield,1103,Home Catering,Self Delivery,5.69,199.83,20,3.6,1,3,58,1
1987,08/20/2024,Worcester,1608,Home Catering,Self Delivery,1.55,53.8,83,4.7,0,3,17,2
1988,04/01/2024,Nashua,3060,Home Catering,Self Delivery,11.68,155.42,78,3.7,0,1,41,0
1989,07/17/2024,Nashua,3060,Home Catering,Self Delivery,9.67,33.05,52,4.1,0,1,52,1
1990,07/10/2024,Concord,3301,Home Catering,Self Delivery,4.7,133.11,75,3.3,0,0,82,0
1991,03/10/2024,Manchester,3103,Home Catering,Pickup,6.92,152.19,86,3.5,0,3,49,4
1992,08/22/2024,Providence,2903,Home Catering,Self Delivery,11.92,152.69,64,4.7,1,2,36,0
1993,04/09/2024,Lowell,1852,Home Catering,Self Delivery,2.75,199.78,55,3.8,1,1,57,0
1994,07/02/2024,Springfield,1103,Home Catering,Self Delivery,9.03,47.42,77,3.6,1,6,90,2
1995,05/18/2024,Springfield,1103,Home Catering,Self Delivery,5.66,184.4,34,3.6,1,0,57,1
1996,04/13/2024,Lowell,1852,Home Catering,Self Delivery,4.1,158.48,25,4.1,0,1,53,0
1997,06/20/2024,Cambridge,2139,Home Catering,Self Delivery,5.88,108.62,61,4.8,0,3,64,1
1998,03/06/2024,Portland,4101,Home Catering,Self Delivery,9.0,39.27,42,3.6,0,2,60,3
1999,01/17/2024,Lowell,1852,Home Catering,Pickup,6.0,88.2,65,3.8,0,2,40,2
2000,10/18/2024,Lowell,1852,Home Catering,Self Delivery,1.41,125.01,65,3.9,1,6,60,2
